time,api,cluster,collection_level,error,method,org_id,rel_version,saas_env,service_name,status,tenant_id,tenant_name,duration
2024-06-07 09:00:00,/GetSampleValues/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetSearchAssistContent/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetSelectedColumns/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetSelectedSources/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetSetupState/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetSourceDetail/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetSources/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetSourcesListByDataSource/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetStatus/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetSuggestedShareesList/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetSuggestionsForExplore/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetSuggestionsForExploreReplace/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetTableWithData/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetTableWithHeadlineData/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetTagDetails/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetTrendingList/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetTseLicenseInfo/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetUnAggregatedAnswerSession/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetUserAndGroupList/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetV2SourceDetail/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/GetV2Sources/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 05:50:00,/GetV2Sources/,ts-saas,node,none,,,9.12.0.cl-272,prod,prism,200,c380c6d1-c3fe-11ee-98b4-b5c36,metadata-shadow,0
2024-06-07 09:00:00,/GetVizData/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/HasProfilePic/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/InitializeExplore/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/InitializeGatingCondition/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/LoadAnswerById/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/LoadAnswerSession/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/LoadContextBook/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/LoadContextBook/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,500,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 05:50:00,/LoadContextBook/,ts-saas,node,none,,,9.12.0.cl-272,prod,prism,200,c380c6d1-c3fe-11ee-98b4-b5c36,metadata-shadow,0
2024-06-07 09:00:00,/LoadExistingAnswerSession/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/LoadPinboardSession/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/LoadPinboardSessionWithFilters/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 05:50:00,/LoadPinboardSessionWithFilters/,ts-saas,node,none,,,9.12.0.cl-272,prod,prism,200,c380c6d1-c3fe-11ee-98b4-b5c36,metadata-shadow,0
2024-06-07 09:00:00,/PinboardAddUpdateCrossFilter/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/PinboardAddUpdateFilter/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/PinboardAddUpdateRemoveFilter/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
